overall,club_team_id,Playing Time_MP,Playing Time_90s,Per 90 Minutes_PrgC,Per 90 Minutes_PrgP,Per 90 Minutes_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_xG,Per 90 Minutes_xAG,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Per 90 Minutes_Total_Cmp,Per 90 Minutes_Total_Att,Total_Cmp%,Per 90 Minutes_Total_TotDist,Per 90 Minutes_Total_PrgDist,Per 90 Minutes_Short_Cmp,Per 90 Minutes_Short_Att,Short_Cmp%,Per 90 Minutes_Medium_Cmp,Per 90 Minutes_Medium_Att,Medium_Cmp%,Per 90 Minutes_Long_Cmp,Per 90 Minutes_Long_Att,Long_Cmp%,Per 90 Minutes_KP,Per 90 Minutes_1/3,Per 90 Minutes_PPA,Per 90 Minutes_CrsPA,SCA_SCA90,Per 90 Minutes_SCA Types_PassLive,Per 90 Minutes_SCA Types_PassDead,Per 90 Minutes_SCA Types_TO,Per 90 Minutes_SCA Types_Sh,Per 90 Minutes_SCA Types_Fld,Per 90 Minutes_SCA Types_Def,GCA_GCA90,Per 90 Minutes_GCA Types_PassLive,Per 90 Minutes_GCA Types_PassDead,Per 90 Minutes_GCA Types_TO,Per 90 Minutes_GCA Types_Sh,Per 90 Minutes_GCA Types_Fld,Per 90 Minutes_GCA Types_Def,Per 90 Minutes_Tackles_Tkl,Per 90 Minutes_Tackles_TklW,Per 90 Minutes_Tackles_Def 3rd,Per 90 Minutes_Tackles_Mid 3rd,Per 90 Minutes_Tackles_Att 3rd,Per 90 Minutes_Challenges_Tkl,Per 90 Minutes_Challenges_Att,Challenges_Tkl%,Per 90 Minutes_Challenges_Lost,Per 90 Minutes_Blocks_Blocks,Per 90 Minutes_Blocks_Sh,Per 90 Minutes_Blocks_Pass,Per 90 Minutes_Int,Per 90 Minutes_Tkl+Int,Per 90 Minutes_Clr,Per 90 Minutes_Err,position_num,league_level
68,1904,27,18.8,1.1702127659574468,4.202127659574468,4.148936170212766,0.16,0.21,0.15,0.24,41.7,1.28,0.53,0.08,0.2,34.734042553191486,45.90425531914894,75.7,576.1170212765958,184.52127659574467,16.54255319148936,19.414893617021274,85.2,12.180851063829786,15.212765957446807,80.1,3.9893617021276593,7.340425531914893,54.3,2.553191489361702,3.882978723404255,0.7446808510638298,0.1595744680851063,3.99,2.3936170212765955,1.276595744680851,0.1063829787234042,0.2127659574468085,0.0,0.0,0.27,0.1063829787234042,0.1595744680851063,0.0,0.0,0.0,0.0,1.5425531914893615,0.7978723404255319,0.5851063829787234,0.5851063829787234,0.3723404255319149,0.5851063829787234,1.3829787234042552,42.3,0.7978723404255319,0.6382978723404255,0.3191489361702127,0.3191489361702127,0.3191489361702127,1.8617021276595744,1.5425531914893615,0.0531914893617021,2,3
79,245,23,22.0,0.6363636363636364,3.0454545454545454,0.1818181818181818,0.05,0.0,0.06,0.01,36.4,0.5,0.18,0.09,0.25,70.27272727272727,76.81818181818181,91.5,1229.590909090909,389.6818181818182,27.63636363636364,29.40909090909091,94.0,38.0,39.95454545454545,95.1,3.727272727272727,5.727272727272728,65.1,0.2272727272727272,3.272727272727273,0.0454545454545454,0.0,0.91,0.8181818181818182,0.0,0.0454545454545454,0.0454545454545454,0.0,0.0,0.09,0.0454545454545454,0.0,0.0,0.0454545454545454,0.0,0.0,1.318181818181818,0.5454545454545454,0.9090909090909092,0.4090909090909091,0.0,0.5909090909090909,1.0,59.1,0.4090909090909091,1.0909090909090908,0.6818181818181818,0.4090909090909091,1.818181818181818,3.136363636363636,3.909090909090909,0.0,6,3
74,10029,24,17.5,0.8571428571428571,2.685714285714285,4.914285714285715,0.11,0.0,0.04,0.11,21.4,0.8,0.17,0.14,0.67,34.8,49.65714285714286,70.1,548.5714285714286,210.8,18.685714285714287,21.942857142857143,85.2,13.314285714285717,19.88571428571429,67.0,2.171428571428572,5.2,41.8,1.2,2.571428571428572,0.9142857142857144,0.6857142857142857,2.34,1.6571428571428573,0.4,0.1714285714285714,0.0571428571428571,0.0,0.0571428571428571,0.06,0.0571428571428571,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.8,0.8,0.2285714285714285,0.4,0.8571428571428571,1.7714285714285714,48.4,0.9142857142857144,0.7428571428571429,0.1714285714285714,0.5714285714285714,1.1428571428571428,2.571428571428572,3.085714285714286,0.0571428571428571,9,2
67,1746,18,6.6,4.0540540540540535,2.702702702702702,5.945945945945946,1.08,0.27,0.34,0.31,41.7,3.24,1.35,0.33,0.8,24.054054054054053,30.81081081081081,78.1,395.40540540540536,105.67567567567568,13.513513513513512,15.405405405405403,87.7,6.756756756756756,8.378378378378377,80.6,3.243243243243243,5.405405405405405,60.0,2.972972972972973,1.891891891891892,1.6216216216216215,0.2702702702702702,5.14,3.513513513513513,0.5405405405405405,1.081081081081081,0.0,0.0,0.0,0.54,0.5405405405405405,0.0,0.0,0.0,0.0,0.0,0.8108108108108107,0.5405405405405405,0.0,0.5405405405405405,0.2702702702702702,0.8108108108108107,1.6216216216216215,50.0,0.8108108108108107,0.5405405405405405,0.0,0.5405405405405405,0.5405405405405405,1.351351351351351,0.2702702702702702,0.0,8,2
78,22,21,9.9,4.646464646464646,6.8686868686868685,8.383838383838384,0.0,0.0,0.03,0.09,33.3,0.6,0.2,0.0,0.0,59.19191919191919,73.03030303030303,81.1,946.1616161616162,268.5858585858586,29.393939393939394,32.62626262626262,90.1,24.949494949494948,30.0,83.2,3.535353535353535,6.8686868686868685,51.5,1.2121212121212122,5.151515151515151,2.6262626262626263,1.0101010101010102,2.92,2.6262626262626263,0.0,0.202020202020202,0.101010101010101,0.0,0.0,0.2,0.202020202020202,0.0,0.0,0.0,0.0,0.0,2.4242424242424243,1.616161616161616,1.7171717171717171,0.202020202020202,0.5050505050505051,1.414141414141414,2.525252525252525,56.0,1.1111111111111112,1.2121212121212122,0.101010101010101,1.1111111111111112,1.0101010101010102,3.4343434343434343,3.2323232323232323,0.202020202020202,12,2
67,111140,20,7.3,0.547945205479452,1.36986301369863,3.9726027397260273,0.14,0.0,0.23,0.04,37.5,1.09,0.41,0.13,0.33,13.013698630136986,19.726027397260275,66.0,148.9041095890411,31.095890410958905,9.315068493150685,12.32876712328767,75.6,1.6438356164383563,4.109589041095891,40.0,0.4109589041095891,0.4109589041095891,100.0,0.547945205479452,1.36986301369863,0.273972602739726,0.0,0.7,0.547945205479452,0.0,0.0,0.0,0.136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589041095890412,0.4109589041095891,0.273972602739726,0.547945205479452,0.136986301369863,0.273972602739726,0.9589041095890412,28.6,0.684931506849315,0.8219178082191781,0.273972602739726,0.547945205479452,0.273972602739726,1.2328767123287672,0.547945205479452,0.0,1,4
76,206,25,18.4,1.0869565217391306,3.695652173913044,1.956521739130435,0.0,0.11,0.05,0.07,31.8,1.19,0.38,0.0,0.0,24.18478260869565,32.71739130434783,73.9,485.86956521739137,136.73913043478262,9.184782608695652,11.358695652173914,80.9,9.72826086956522,12.391304347826088,78.5,4.673913043478262,6.847826086956522,68.3,0.923913043478261,3.0434782608695654,0.7608695652173914,0.0543478260869565,1.73,1.358695652173913,0.0543478260869565,0.1630434782608695,0.0543478260869565,0.0,0.108695652173913,0.22,0.108695652173913,0.0543478260869565,0.0543478260869565,0.0,0.0,0.0,2.7717391304347827,2.1195652173913047,1.3043478260869563,1.25,0.2173913043478261,1.1956521739130437,2.4456521739130435,48.9,1.25,1.5760869565217392,0.3804347826086957,1.1956521739130437,1.0869565217391306,3.8586956521739135,1.358695652173913,0.0543478260869565,2,2
78,461,11,8.5,1.8823529411764703,5.176470588235294,5.647058823529412,0.0,0.0,0.04,0.04,42.9,0.82,0.35,0.0,0.0,38.8235294117647,51.88235294117647,74.8,676.4705882352941,256.3529411764706,18.823529411764707,21.529411764705884,87.4,16.11764705882353,20.23529411764705,79.7,3.647058823529412,7.882352941176471,46.3,0.5882352941176471,2.7058823529411766,1.411764705882353,0.3529411764705882,1.87,1.411764705882353,0.1176470588235294,0.2352941176470588,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.176470588235294,2.117647058823529,2.235294117647059,0.5882352941176471,0.3529411764705882,1.5294117647058822,2.7058823529411766,56.5,1.1764705882352942,1.1764705882352942,0.1176470588235294,1.0588235294117647,0.4705882352941176,3.647058823529412,2.117647058823529,0.0,9,1
71,461,20,8.0,1.625,1.875,3.625,0.13,0.0,0.15,0.02,28.6,0.88,0.25,0.14,0.5,21.625,32.75,66.0,313.125,114.625,12.875,15.125,85.1,6.375,9.625,66.2,1.25,3.375,37.0,0.375,1.125,0.875,0.5,1.26,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1.625,1.0,0.375,1.25,2.0,62.5,0.75,2.125,0.5,1.625,0.375,3.375,3.0,0.0,10,1
71,480,22,13.0,2.1538461538461537,5.6923076923076925,6.461538461538462,0.08,0.08,0.07,0.05,18.2,0.85,0.15,0.09,0.5,47.53846153846154,62.46153846153846,76.1,771.0,264.3076923076923,23.76923076923077,27.07692307692308,87.8,20.0,25.23076923076923,79.3,2.769230769230769,6.846153846153846,40.4,1.0,3.692307692307693,2.076923076923077,1.0,2.7,2.076923076923077,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.3076923076923077,0.0,0.08,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,1.7692307692307692,1.3846153846153846,1.1538461538461535,0.4615384615384615,0.1538461538461538,0.8461538461538461,1.3076923076923077,64.7,0.4615384615384615,1.1538461538461535,0.2307692307692307,0.9230769230769232,0.4615384615384615,2.230769230769231,2.230769230769231,0.0769230769230769,10,1
73,189,15,7.5,1.8666666666666667,3.6,1.6,0.27,0.0,0.03,0.0,50.0,0.53,0.27,0.5,1.0,49.73333333333333,57.6,86.3,772.1333333333333,255.46666666666667,24.133333333333333,26.0,92.8,22.4,25.2,88.9,1.8666666666666667,3.866666666666666,48.3,0.0,2.6666666666666665,0.1333333333333333,0.1333333333333333,0.53,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.13,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.0666666666666669,0.6666666666666666,0.2666666666666666,0.4,0.5333333333333333,0.9333333333333332,57.1,0.4,1.2,0.5333333333333333,0.6666666666666666,0.8,2.1333333333333333,3.6,0.0,9,2
67,695,32,29.8,1.4765100671140938,2.684563758389262,3.926174496644295,0.03,0.1,0.03,0.06,27.3,0.37,0.1,0.09,0.33,36.91275167785235,44.56375838926174,82.8,551.6778523489933,159.9664429530201,21.677852348993287,23.45637583892617,92.4,12.818791946308725,15.201342281879194,84.3,1.6778523489932886,3.4228187919463084,49.0,0.5369127516778524,2.1812080536912752,0.6375838926174496,0.3691275167785234,1.01,0.87248322147651,0.1006711409395973,0.0,0.0,0.0335570469798657,0.0,0.1,0.1006711409395973,0.0,0.0,0.0,0.0,0.0,1.610738255033557,0.87248322147651,1.140939597315436,0.3355704697986577,0.1342281879194631,1.1073825503355703,2.013422818791946,55.0,0.906040268456376,1.1073825503355703,0.4026845637583892,0.7046979865771812,0.9731543624161072,2.5838926174496644,1.812080536912752,0.0,10,4
85,21,34,25.9,4.594594594594595,7.104247104247104,14.71042471042471,0.46,0.58,0.38,0.46,41.9,3.32,1.39,0.14,0.33,49.80694980694981,61.1969111969112,81.4,734.2857142857143,218.5328185328185,31.23552123552124,34.01544401544402,91.8,15.328185328185327,18.301158301158303,83.8,2.586872586872587,5.521235521235521,46.9,3.474903474903475,3.4362934362934365,4.285714285714286,0.5019305019305019,6.51,4.671814671814672,0.6563706563706564,0.5791505791505792,0.2702702702702703,0.3474903474903475,0.0,0.96,0.5019305019305019,0.1158301158301158,0.0772200772200772,0.1158301158301158,0.1544401544401544,0.0,1.38996138996139,0.888030888030888,0.3861003861003861,0.8108108108108109,0.193050193050193,0.6563706563706564,1.4671814671814674,44.7,0.8108108108108109,0.888030888030888,0.0386100386100386,0.8494208494208495,0.3088803088803089,1.698841698841699,0.6177606177606177,0.0772200772200772,12,2
69,1738,19,5.8,1.206896551724138,4.310344827586207,2.7586206896551726,0.0,0.0,0.03,0.05,16.7,1.03,0.17,0.0,0.0,36.03448275862069,45.3448275862069,79.5,596.2068965517242,146.89655172413794,14.482758620689657,17.931034482758623,80.8,17.24137931034483,19.82758620689655,87.0,2.241379310344828,3.793103448275862,59.1,0.3448275862068966,5.172413793103448,0.6896551724137931,0.3448275862068966,1.2,1.0344827586206895,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.310344827586207,2.931034482758621,1.3793103448275863,2.7586206896551726,0.1724137931034483,2.0689655172413794,4.137931034482759,50.0,2.0689655172413794,0.3448275862068966,0.1724137931034483,0.1724137931034483,0.6896551724137931,5.0,0.8620689655172414,0.0,5,2
84,46,33,25.7,3.2295719844357977,8.249027237354086,4.824902723735408,0.19,0.27,0.18,0.18,26.8,2.18,0.58,0.09,0.33,50.70038910505837,65.3307392996109,77.6,796.0700389105059,255.56420233463035,27.66536964980545,31.011673151750973,89.2,17.198443579766536,20.93385214007782,82.2,4.046692607003891,9.299610894941637,43.5,2.490272373540856,6.692607003891051,1.867704280155642,0.1556420233463035,4.6,3.151750972762646,1.1284046692607004,0.0,0.2723735408560311,0.0,0.0389105058365758,0.35,0.311284046692607,0.0389105058365758,0.0,0.0,0.0,0.0,1.3618677042801557,0.7782101167315175,0.622568093385214,0.4669260700389105,0.2723735408560311,0.5836575875486382,2.0622568093385216,28.3,1.4785992217898831,1.3229571984435795,0.1556420233463035,1.1673151750972763,0.2723735408560311,1.6342412451361867,0.5058365758754864,0.0,2,2
64,1888,15,7.9,0.6329113924050632,0.7594936708860759,3.670886075949367,0.25,0.0,0.16,0.04,45.5,1.4,0.64,0.18,0.4,12.025316455696204,19.11392405063291,62.9,156.0759493670886,17.594936708860757,7.974683544303797,11.265822784810126,70.8,3.291139240506329,4.6835443037974684,70.3,0.2531645569620253,0.5063291139240506,50.0,0.5063291139240506,0.6329113924050632,0.1265822784810126,0.0,1.52,1.0126582278481011,0.0,0.1265822784810126,0.0,0.3797468354430379,0.0,0.25,0.1265822784810126,0.0,0.0,0.0,0.1265822784810126,0.0,0.1265822784810126,0.1265822784810126,0.0,0.0,0.1265822784810126,0.0,0.3797468354430379,0.0,0.3797468354430379,0.2531645569620253,0.0,0.2531645569620253,0.0,0.1265822784810126,0.6329113924050632,0.0,1,3
73,111138,32,26.0,1.5384615384615383,3.769230769230769,4.653846153846154,0.04,0.35,0.1,0.24,27.6,1.12,0.31,0.03,0.13,36.34615384615385,46.34615384615385,78.4,623.7692307692307,168.1153846153846,17.615384615384617,20.07692307692308,87.7,14.384615384615383,17.153846153846153,83.9,3.3461538461538463,6.115384615384615,54.7,1.6923076923076923,3.576923076923077,0.8846153846153846,0.3461538461538461,3.0,1.9615384615384608,0.7692307692307693,0.0769230769230769,0.1153846153846153,0.0384615384615384,0.0384615384615384,0.46,0.2692307692307692,0.1923076923076923,0.0,0.0,0.0,0.0,1.0384615384615383,0.5769230769230769,0.3461538461538461,0.5,0.1923076923076923,0.3846153846153846,1.2307692307692308,31.3,0.8461538461538461,0.6538461538461539,0.1538461538461538,0.5,0.4615384615384615,1.5,0.5,0.0769230769230769,12,4
80,110374,29,26.2,2.099236641221374,4.923664122137405,4.1603053435114505,0.08,0.19,0.06,0.14,31.3,0.61,0.19,0.13,0.4,52.97709923664122,70.30534351145039,75.4,978.8549618320612,346.6412213740458,21.87022900763359,23.816793893129773,91.8,24.38931297709924,31.03053435114504,78.6,5.954198473282443,12.97709923664122,45.9,1.7557251908396947,4.5038167938931295,1.183206106870229,0.7633587786259542,2.94,1.4122137404580153,1.33587786259542,0.1145038167938931,0.0,0.0381679389312977,0.0381679389312977,0.42,0.1145038167938931,0.2290076335877862,0.0763358778625954,0.0,0.0,0.0,1.7938931297709924,1.068702290076336,0.7633587786259542,0.916030534351145,0.1145038167938931,1.068702290076336,1.984732824427481,53.8,0.916030534351145,1.1450381679389314,0.1908396946564885,0.9541984732824428,0.5343511450381679,2.3282442748091605,1.6412213740458017,0.0,10,2
74,744,15,13.7,2.1167883211678835,5.182481751824818,2.7007299270073,0.07,0.0,0.14,0.09,27.8,1.32,0.37,0.06,0.2,35.620437956204384,44.74452554744526,79.6,623.2846715328468,144.37956204379563,17.153284671532848,19.48905109489052,88.0,14.014598540145986,17.08029197080292,82.1,4.087591240875913,6.788321167883212,60.2,1.3138686131386863,3.576642335766424,0.437956204379562,0.0,2.71,1.3868613138686132,1.0218978102189782,0.145985401459854,0.072992700729927,0.072992700729927,0.0,0.29,0.218978102189781,0.0,0.0,0.072992700729927,0.0,0.0,1.6058394160583942,0.8759124087591241,0.218978102189781,1.094890510948905,0.291970802919708,0.7299270072992701,1.9708029197080288,37.0,1.2408759124087592,0.5839416058394161,0.0,0.5839416058394161,0.291970802919708,1.8978102189781023,0.5839416058394161,0.0,2,3
66,634,15,6.6,1.8181818181818183,2.121212121212121,4.090909090909091,0.0,0.0,0.03,0.03,33.3,0.91,0.3,0.0,0.0,27.57575757575757,42.121212121212125,65.5,530.4545454545455,221.2121212121212,10.757575757575758,13.333333333333334,80.7,13.030303030303031,17.727272727272727,73.5,3.484848484848485,8.333333333333334,41.8,0.6060606060606061,1.8181818181818183,0.7575757575757576,0.7575757575757576,2.88,1.2121212121212122,0.9090909090909092,0.1515151515151515,0.303030303030303,0.303030303030303,0.0,0.15,0.1515151515151515,0.0,0.0,0.0,0.0,0.0,3.484848484848485,2.575757575757576,1.9696969696969693,1.3636363636363638,0.1515151515151515,1.5151515151515151,3.181818181818182,47.6,1.6666666666666667,1.6666666666666667,0.4545454545454546,1.2121212121212122,1.6666666666666667,5.151515151515151,2.121212121212121,0.0,10,3
79,25,32,18.7,0.6417112299465241,2.5668449197860963,4.759358288770054,0.37,0.21,0.49,0.05,35.1,3.96,1.39,0.09,0.27,14.331550802139038,23.529411764705884,60.9,214.385026737968,61.33689839572192,8.02139037433155,12.83422459893048,62.5,4.331550802139038,5.989304812834225,72.3,1.0160427807486632,1.60427807486631,63.3,0.8021390374331551,1.1229946524064172,0.8021390374331551,0.106951871657754,2.51,1.7647058823529411,0.0,0.106951871657754,0.374331550802139,0.213903743315508,0.053475935828877,0.37,0.267379679144385,0.0,0.0,0.106951871657754,0.0,0.0,0.8556149732620321,0.6417112299465241,0.427807486631016,0.267379679144385,0.160427807486631,0.106951871657754,0.7486631016042781,14.3,0.6417112299465241,0.9090909090909092,0.213903743315508,0.6951871657754011,0.4812834224598931,1.3368983957219251,1.4438502673796791,0.0,1,2
75,1860,33,29.6,4.29054054054054,3.006756756756757,8.074324324324325,0.27,0.2,0.3,0.15,31.3,3.35,1.05,0.06,0.19,26.25,35.0,75.0,463.1756756756757,90.67567567567568,13.108108108108109,15.202702702702702,86.2,8.986486486486486,11.25,79.9,3.412162162162162,6.1824324324324325,55.2,1.2162162162162162,2.0945945945945943,0.9121621621621622,0.3716216216216216,3.75,1.95945945945946,0.3378378378378378,0.777027027027027,0.3716216216216216,0.304054054054054,0.0,0.57,0.2027027027027027,0.0675675675675675,0.1351351351351351,0.1013513513513513,0.0675675675675675,0.0,0.3716216216216216,0.2027027027027027,0.1013513513513513,0.1689189189189189,0.1013513513513513,0.1351351351351351,0.7094594594594594,19.0,0.5743243243243243,0.304054054054054,0.0,0.304054054054054,0.1351351351351351,0.5067567567567567,0.1351351351351351,0.0,12,1
74,111811,35,22.4,2.8125,3.125,5.446428571428572,0.0,0.09,0.05,0.13,36.0,1.12,0.4,0.0,0.0,40.267857142857146,49.28571428571429,81.7,693.8839285714287,201.11607142857144,19.0625,20.80357142857143,91.6,17.05357142857143,19.91071428571429,85.7,3.616071428571429,6.160714285714287,58.7,1.0714285714285714,2.633928571428572,1.1160714285714286,0.625,1.92,1.5625,0.0,0.0446428571428571,0.1785714285714285,0.1339285714285714,0.0,0.18,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,1.25,0.8482142857142858,0.7142857142857143,0.3125,0.2232142857142857,0.625,1.1160714285714286,56.0,0.4910714285714286,1.3392857142857144,0.4910714285714286,0.8482142857142858,0.8035714285714286,2.053571428571429,2.142857142857143,0.0,14,2
71,245,7,5.9,1.5384615384615383,6.666666666666667,1.0256410256410258,0.0,0.0,0.04,0.16,33.3,0.76,0.25,0.0,0.0,64.61538461538461,75.8974358974359,85.1,1265.897435897436,425.6410256410256,18.205128205128204,19.48717948717949,93.4,41.282051282051285,45.64102564102564,90.4,4.871794871794872,9.743589743589745,50.0,0.7692307692307693,5.641025641025641,0.2564102564102564,0.0,1.53,0.7692307692307693,0.2564102564102564,0.0,0.0,0.2564102564102564,0.2564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,2.5641025641025643,2.5641025641025643,1.2820512820512822,0.0,3.58974358974359,6.923076923076923,51.9,3.333333333333333,1.794871794871795,0.2564102564102564,1.5384615384615383,0.7692307692307693,4.615384615384616,3.076923076923077,0.0,10,3
75,1908,33,30.5,0.7868852459016393,5.672131147540983,0.5245901639344263,0.1,0.0,0.06,0.02,40.9,0.72,0.29,0.14,0.33,62.459016393442624,73.70491803278688,84.7,1236.1967213114754,504.2950819672131,21.737704918032787,23.57377049180328,92.2,32.68852459016394,35.01639344262295,93.4,7.409836065573771,13.475409836065571,55.0,0.3278688524590163,7.278688524590164,0.4262295081967213,0.0,1.54,1.475409836065574,0.0,0.0,0.0655737704918032,0.0,0.0,0.16,0.1311475409836065,0.0,0.0,0.0327868852459016,0.0,0.0,1.475409836065574,0.9836065573770492,0.5901639344262295,0.7540983606557377,0.1311475409836065,0.6557377049180327,1.4426229508196722,45.5,0.7868852459016393,1.1147540983606556,0.5245901639344263,0.5901639344262295,1.0491803278688523,2.5245901639344264,2.950819672131148,0.0327868852459016,6,3
67,1923,30,27.4,0.5474452554744526,1.9708029197080288,0.0364963503649635,0.04,0.0,0.02,0.01,36.4,0.4,0.15,0.09,0.25,26.56934306569343,34.23357664233577,77.6,521.3868613138686,201.64233576642337,9.343065693430658,10.802919708029195,86.5,13.795620437956206,15.72992700729927,87.7,2.9927007299270074,6.45985401459854,46.3,0.218978102189781,2.2627737226277373,0.1824817518248175,0.0,0.51,0.4014598540145985,0.0,0.072992700729927,0.0364963503649635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9708029197080288,0.8029197080291971,1.2043795620437956,0.7299270072992701,0.0364963503649635,0.6934306569343066,1.094890510948905,63.3,0.4014598540145985,1.4233576642335768,0.9854014598540146,0.437956204379562,2.08029197080292,4.051094890510949,5.109489051094891,0.0364963503649635,6,1
88,240,33,29.4,1.4625850340136055,4.013605442176871,6.666666666666667,0.54,0.2,0.42,0.19,38.7,2.55,0.99,0.16,0.41,36.12244897959184,47.04081632653062,76.8,564.21768707483,143.26530612244898,20.034013605442176,22.82312925170068,87.8,10.64625850340136,14.081632653061224,75.6,3.36734693877551,6.054421768707483,55.6,1.4625850340136055,2.925170068027211,1.1564625850340136,0.0680272108843537,3.64,2.312925170068027,0.7142857142857143,0.1360544217687075,0.3401360544217687,0.0680272108843537,0.0680272108843537,0.37,0.3401360544217687,0.0,0.0,0.0340136054421768,0.0,0.0,1.1224489795918369,0.6462585034013606,0.4761904761904762,0.4761904761904762,0.1700680272108843,0.5102040816326531,1.3945578231292517,36.6,0.8843537414965987,1.1564625850340136,0.1020408163265306,1.054421768707483,0.3401360544217687,1.4625850340136055,0.7823129251700681,0.0340136054421768,1,1
73,10029,14,6.9,2.463768115942029,3.188405797101449,6.08695652173913,0.0,0.15,0.02,0.13,40.0,0.73,0.29,0.0,0.0,44.492753623188406,63.6231884057971,69.9,745.3623188405796,257.39130434782606,23.33333333333333,27.246376811594203,85.6,16.08695652173913,22.7536231884058,70.7,3.768115942028986,8.840579710144928,42.6,1.0144927536231882,3.188405797101449,1.5942028985507246,1.3043478260869563,2.76,2.1739130434782608,0.2898550724637681,0.0,0.144927536231884,0.144927536231884,0.0,0.15,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.4347826086956521,0.4347826086956521,0.2898550724637681,0.144927536231884,0.2898550724637681,0.7246376811594203,40.0,0.4347826086956521,0.7246376811594203,0.0,0.7246376811594203,0.8695652173913043,1.7391304347826086,2.463768115942029,0.0,10,2
80,39,34,22.8,2.1052631578947367,5.657894736842105,3.245614035087719,0.26,0.26,0.31,0.18,42.1,1.67,0.7,0.11,0.25,43.33333333333333,50.219298245614034,86.3,774.6052631578947,231.79824561403507,18.37719298245614,20.57017543859649,89.3,20.35087719298245,22.5,90.4,3.947368421052632,5.263157894736842,75.0,1.3596491228070176,4.56140350877193,1.0526315789473684,0.0,2.72,2.280701754385965,0.087719298245614,0.087719298245614,0.219298245614035,0.043859649122807,0.0,0.53,0.3947368421052631,0.043859649122807,0.0,0.043859649122807,0.043859649122807,0.0,1.2280701754385963,0.7456140350877193,0.3947368421052631,0.7894736842105263,0.043859649122807,0.6140350877192983,1.3596491228070176,45.2,0.7456140350877193,1.2719298245614037,0.2631578947368421,1.0087719298245614,0.7017543859649122,1.9298245614035088,1.4912280701754386,0.0,8,2
75,110832,25,8.9,1.1235955056179774,3.932584269662921,5.617977528089887,0.0,0.11,0.15,0.17,33.3,1.34,0.45,0.0,0.0,32.13483146067416,41.348314606741575,77.7,574.2696629213483,168.20224719101122,16.06741573033708,17.640449438202246,91.1,10.674157303370784,13.932584269662922,76.6,4.269662921348314,7.97752808988764,53.5,1.797752808988764,2.5842696629213484,1.5730337078651684,0.2247191011235955,3.69,2.134831460674157,0.898876404494382,0.1123595505617977,0.2247191011235955,0.3370786516853932,0.0,0.11,0.1123595505617977,0.0,0.0,0.0,0.0,0.0,1.4606741573033708,0.6741573033707865,1.1235955056179774,0.3370786516853932,0.0,0.898876404494382,2.4719101123595504,36.4,1.5730337078651684,0.7865168539325842,0.1123595505617977,0.6741573033707865,0.5617977528089887,2.02247191011236,1.1235955056179774,0.0,11,1
84,5,31,28.1,0.0711743772241992,3.629893238434164,0.1779359430604982,0.11,0.04,0.03,0.04,28.6,0.5,0.14,0.21,0.75,77.08185053380782,81.38790035587188,94.7,1371.6014234875445,552.0640569395017,31.565836298932386,32.66903914590747,96.6,39.8220640569395,41.17437722419928,96.7,5.0889679715302485,6.619217081850533,76.9,0.3202846975088967,4.448398576512456,0.3558718861209964,0.0355871886120996,0.96,0.889679715302491,0.0355871886120996,0.0,0.0355871886120996,0.0,0.0,0.14,0.1067615658362989,0.0,0.0,0.0355871886120996,0.0,0.0,1.0320284697508897,0.5338078291814946,0.7829181494661921,0.2135231316725978,0.0355871886120996,0.7117437722419928,1.2099644128113878,58.8,0.4982206405693949,1.1743772241992882,0.8540925266903914,0.3202846975088967,0.9252669039145908,1.9572953736654803,5.444839857651245,0.1423487544483985,6,1
